X,Y,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73.97301156879640000,40.77410182743120000,10D-AM-1008-05,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
-73.97301116504680000,40.77821577362040000,14B-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97900105651080000,40.76857323695440000,2C-PM-1013-09,PM,2018-10-13,Adult,,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.95825235033060000,40.79968974994730000,41A-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.97066417707280000,40.77592292137620000,13E-AM-1017-12,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96934575444700000,40.77704296502880000,15E-AM-1013-02,AM,2018-10-13,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,True,False,False
-73.98085422862800000,40.76787021583820000,1B-AM-1012-17,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
-73.95294131564610000,40.79209634466050000,36I-PM-1007-06,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96821440393340000,40.77730706753930000,15F-AM-1007-08,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97433423035480000,40.77277429483320000,8D-AM-1007-08,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,False,communicating from tree,False,False,False,False,False,False,False,False
-73.95849421255400000,40.79950086360570000,41A-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,ran across a path,False,False,False,False,False,False,True,False
-73.96979837256080000,40.77006770222050000,8I-PM-1013-09,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96971966198780000,40.78140685076070000,19B-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,True
-73.97068515461840000,40.77807770160380000,15D-PM-1017-04,PM,2018-10-17,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97047575554600000,40.77633480621340000,13E-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,begging (came one yard away from me and stood there),False,False,False,False,False,True,False,False
-73.97772590224410000,40.76820599079030000,3D-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97168818386710000,40.77855353708700000,15C-PM-1017-02,PM,2018-10-17,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.96332506365010000,40.79221550826790000,32A-PM-1013-09,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96741811468400000,40.77645953600540000,15G-AM-1008-05,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97716952720480000,40.77242772762630000,7B-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.96996751605160000,40.77730126427580000,15E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97589597982890000,40.76941256716790000,4D-PM-1008-01,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.96076084826560000,40.79546876482480000,36A-PM-1013-06,PM,2018-10-13,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97532837836950000,40.77330439106490000,8C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.97853005099080000,40.77211277484270000,6A-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.95400224454320000,40.79794098549770000,41E-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96087574240520000,40.79066865046570000,31D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.96036201222050000,40.79559657558510000,36B-AM-1013-02,AM,2018-10-13,,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.98019021331480000,40.76955759506800000,3A-AM-1012-03,AM,2018-10-12,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.95907766814800000,40.79260458233460000,34D-AM-1008-02,AM,2018-10-08,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95765590990120000,40.79925986264830000,41B-AM-1010-09,AM,2018-10-10,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.95459505834200000,40.79565679343040000,39F-AM-1014-04,AM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96063446812520000,40.79583377806440000,37B-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.95801051748650000,40.79744683226920000,39C-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.95572635334890000,40.79395057914480000,37F-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,LAWN,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97002473509000000,40.78369290444590000,21A-AM-1019-08,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.95451010418650000,40.79038236167820000,34I-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground Plane,in the playground.,True,False,False,False,True,with some nuts in the mouth,False,False,False,False,False,False,False,False
-73.97118011225780000,40.77868889422140000,16C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.95956459625390000,40.78995993501450000,31E-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
-73.95877126794420000,40.79445025014280000,36D-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False
-73.96762060224770000,40.78459423498400000,23B-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97418464139770000,40.77625181641820000,12B-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,Climbing up rocks,False,False,True,False,True,climbing (up rocks),False,False,False,False,False,False,False,True
-73.97039141268660000,40.77224579751760000,10G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
-73.97079005665190000,40.77716705500890000,14D-AM-1014-09,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.97508641544400000,40.76719901313130000,3F-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,just to right when enter sanctuary,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95571723368150000,40.79211256577220000,35G-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
-73.96910310946880000,40.77066938351890000,9I-AM-1014-02,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96156028055540000,40.79456621856210000,35A-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.95980847946250000,40.79761654345020000,39A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.97469338525720000,40.77331386693100000,9C-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.96451470117410000,40.77725668337990000,17I-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,True,False
-73.97140896474310000,40.77679165879150000,14D-AM-1014-12,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.96423799426520000,40.77747925207380000,17I-PM-1017-01,PM,2018-10-17,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.95828502062050000,40.79789758555550000,39B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.95826439540550000,40.80004600612720000,42A-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97713354164030000,40.76684314852240000,2E-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.96921902954420000,40.77633663091540000,14F-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97361659173990000,40.77245439014970000,8D-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,False,True,False,False,False,chasing squirrel #3,False,False,False,False,False,False,False,False
-73.96422888730150000,40.78204399835670000,22F-AM-1007-06,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,True,False,False
-73.95284627794370000,40.79238430436850000,36I-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96097046509250000,40.79387868547350000,34B-AM-1013-03,AM,2018-10-13,Adult,Cinnamon,Above Ground,,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True
-73.95345096278850000,40.79210842247110000,36I-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False
-73.95771130260560000,40.79043324534560000,32G-PM-1013-02,PM,2018-10-13,Juvenile,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.98082476600480000,40.76894088312870000,2A-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True
-73.95916671628010000,40.79376021215680000,35D-PM-1013-07,PM,2018-10-13,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,True,False,True,False
-73.97142435474330000,40.77139739823590000,8G-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96293834202740000,40.78893837254890000,29C-AM-1007-02,AM,2018-10-07,Adult,Black,Above Ground,,True,False,True,False,False,,False,True,False,False,False,False,False,True
-73.96009645858680000,40.79523395244160000,36B-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,True,False,True
-73.97135191580270000,40.77984701429910000,17B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.95328730049400000,40.79352032678900000,37H-PM-1006-04,PM,2018-10-06,,,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96261204173970000,40.79051263586260000,30C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,,False,False,False,False,True,False,True,False
-73.97640160306660000,40.76898943442510000,4D-PM-1008-05,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96948563902300000,40.78051915906900000,18C-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97416219469170000,40.77524814720250000,11C-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.97920912001220000,40.76858454753130000,2B-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
-73.97622577012930000,40.77440327583230000,9A-AM-1013-08,AM,2018-10-13,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,True
-73.97384817716730000,40.77065406989380000,7E-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,False
-73.96294833745280000,40.79368099052650000,33A-PM-1018-03,PM,2018-10-18,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.97187204036570000,40.77023350563370000,7G-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95837387833480000,40.79793027755270000,39B-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95515244223790000,40.79105355967560000,34H-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97709485630060000,40.77240634591850000,7B-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.95919577939920000,40.79495688734530000,36C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,True,False,True,True,,False,False,False,False,True,False,True,False
-73.97008618590510000,40.77706393405820000,14E-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.96727895735370000,40.78747787202680000,26A-PM-1006-02,PM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False
-73.97105474840290000,40.77235898270740000,9F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97572154158550000,40.76682059769860000,2F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97351208821060000,40.77159154151690000,8E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,,False,False,False,False,False,False,False,False
-73.95656845779890000,40.79360039404130000,36F-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97378723355630000,40.77265868359850000,8D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97868058849960000,40.76975592319270000,4B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
-73.95655337834990000,40.79743684912870000,40D-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96789372898370000,40.77828083616450000,16E-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.97504638449840000,40.76668717428360000,2F-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.96965178265580000,40.77696583028440000,14E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96350284970150000,40.79282075749060000,32A-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
-73.96741775045730000,40.77695697319930000,15G-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96810426129380000,40.77233143186500000,11I-PM-1012-04,PM,2018-10-12,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
-73.96677556785110000,40.77602568360880000,15H-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,oak tree,False,True,True,False,False,,False,False,False,False,False,False,False,True
-73.96133516490260000,40.79098668513570000,31D-AM-1014-03,AM,2018-10-14,,Gray,Ground Plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.96113683902330000,40.78156190533950000,22I-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97993111732590000,40.76855769975590000,2B-AM-1010-03,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96751982309180000,40.77863109468500000,17F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.97868986562790000,40.77208330970650000,6A-AM-1006-08,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.97550559787640000,40.77074386817420000,6D-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97346875380640000,40.76943089592220000,6F-PM-1008-04,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95428280532560000,40.79417973203550000,37G-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.97927540372910000,40.76796907003990000,2C-AM-1010-08,AM,2018-10-10,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96265279087860000,40.79124723802470000,31B-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97022281317110000,40.77421315879830000,12F-PM-1007-12,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False
-73.96910590700000000,40.78204749091920000,20B-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True
-73.97199415774060000,40.77037129313000000,7G-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.95310133596250000,40.79212235565350000,36I-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
-73.97572161243490000,40.77543102396490000,11A-PM-1013-05,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,digging,False,False,False,False,True,False,False,False
-73.96641208260150000,40.78880227097210000,27A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,True
-73.95806099213100000,40.79071588787290000,32F-AM-1012-06,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.95941205737190000,40.78419457505980000,26I-PM-1010-05,PM,2018-10-10,Adult,Gray,Above Ground,tree,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.96657054561970000,40.78235528710440000,21D-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.97963837152060000,40.76824777382440000,2B-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96972779982570000,40.77051987220280000,8H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,True,True,,False,False,False,False,False,False,True,False
-73.95802471186900000,40.79387242785750000,36D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.95141113290590000,40.79750858728970000,42G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,True
-73.97608017423370000,40.76742189547290000,3E-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97702350900230000,40.77413520806600000,9A-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.95618876244710000,40.79581874558150000,38E-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,True
-73.96765140566780000,40.77308537328760000,11H-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,True,False,False
-73.96810931000080000,40.77317539153610000,11H-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
-73.96372797118530000,40.79051985023070000,30B-AM-1007-09,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,jumping b/w trees,False,False,False,False,False,False,False,False
-73.95712336402320000,40.79924589802660000,41B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.96989590718260000,40.77167637992990000,9H-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.97080024614150000,40.77266852848310000,10F-PM-1019-10,PM,2018-10-19,Adult,Gray,Ground Plane,Arbor path & hill w/ bushes,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.95789248826130000,40.78980629782400000,32G-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,True,False,False,True
-73.95916955458750000,40.79381163607670000,35D-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97631164258850000,40.76888395764870000,4D-PM-1008-03,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.95960069386770000,40.78347064405350000,25I-PM-1007-07,PM,2018-10-07,Adult,Gray,Above Ground,playing very high in tree w/ #8,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.96098856868340000,40.79611086403190000,37A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.96704295859900000,40.77843707193710000,17F-AM-1007-05,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,True,False,False,True,False,,False,False,False,True,False,False,True,False
-73.97386112577160000,40.77372467795870000,10D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,True,False,False,True
-73.96220300857940000,40.79177232287490000,32B-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,ran up a tree,True,False,False,False,True,,False,False,False,False,False,False,False,True
-73.97859484138830000,40.77189080267580000,6A-PM-1012-01,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
-73.97185971567730000,40.77658587633130000,13C-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.96162045695480000,40.79261886055090000,33B-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97720537869650000,40.76639065733320000,1E-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.96661951189630000,40.78392167393570000,22C-PM-1006-10,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,False,False
-73.96847582450910000,40.78585316190220000,24A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.97063234587690000,40.77131960342650000,9G-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,True,False
-73.96994511963960000,40.77104099827010000,9H-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97614477914840000,40.76901478739860000,4D-PM-1008-02,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.97008790966440000,40.77658997247560000,14E-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.97179203223060000,40.77630953937150000,13D-AM-1014-10,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.95339239179730000,40.79617018747690000,40G-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,large tree,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.97730967185740000,40.77380538624890000,8A-AM-1013-06,AM,2018-10-13,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.97388173881580000,40.77127093660930000,7E-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.95328383384160000,40.79311126745830000,37H-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,Right behind fence of the conservatory,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96540938440490000,40.78068963684690000,20F-PM-1007-09,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
-73.97365437905820000,40.76514441884320000,1H-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.95681438712340000,40.78990017000410000,32G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.97015962687360000,40.77021066073290000,8H-PM-1014-09,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.96374158931820000,40.78981403635340000,29B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.97179185488300000,40.78029717297840000,17B-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,climbed a fence,True,False,False,False,True,,False,False,False,False,False,False,False,True
-73.96997636677690000,40.77570607310260000,13E-PM-1008-11,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.95479592699550000,40.79251629262730000,36H-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,,True,False,True,False,True,,True,True,False,False,False,False,True,False
-73.96584435488220000,40.77967048989790000,19F-AM-1007-03,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
